gender,age,age_partner,importance_same_religion,pref_of_partner_attractive,pref_of_partner_sincere,pref_of_partner_intelligence,pref_of_partner_funny,pref_of_partner_ambitious,pref_of_partner_shared_interests,eval_by_partner_attractive,eval_by_partner_sincere,eval_by_partner_intelligence,eval_by_partner_funny,eval_by_partner_ambitous,eval_by_partner_shared_interests,my_pref_attractive,my_pref_sincere,my_pref_intellicence,my_pref_funny,my_pref_ambtition,my_pref_shared_interests,my_eval_attractive,my_eval_sincere,my_eval_intelligence,my_eval_funny,my_eval_ambition,my_eval_shared_interests,interests_correlate,expected_happy_with_couple_match,how_much_i_liked,guess_prob_liked,married
male,21,23,1,15,15,20,15,15,20,8,10,8,9,8,8,19,24,21,23,5,8,9,9,9,9,9,8.5,0.72,6,8,8,1
male,21,23,1,15,15,20,15,20,15,3,10,10,10,10,6,19,24,21,23,5,8,9,9,9,9,9,9,0.18,6,8,8,0
male,21,27,1,25,15,20,20,20,0,9,9,10,10,7,6,19,24,21,23,5,8,8,7,9,6,9,4,0.58,6,7,6,0
male,21,23,1,15,21,18,18,10,18,6,7,8,7,8,6,19,24,21,23,5,8,7,8,8,6,6,2,0.23,6,4,4,0
male,21,25,1,15,3,50,20,2,10,8,7,8,8,,,19,24,21,23,5,8,8,9,8,8,8,7,0.42,6,9,9,1
male,21,29,1,10,20,20,20,20,10,8,9,9,10,9,9,19,24,21,23,5,8,9,9,9,9,9,8,0.8,6,8,6,1
male,21,29,1,14,20,18,24,18,6,7,7,7,7,7,6,19,24,21,23,5,8,7.5,8.5,9,9.5,9.5,9,0.23,6,8,6.5,0
male,24,34,1,10,10,30,20,10,20,5,5,5,5,8,8,10,20,35,20,0,15,7,7,8,7,5,8,0.32,5,6,5,0
male,24,22,1,15,20,20,20,15,10,9,7,7,9,6,5,10,20,35,20,0,15,9,6,7,6,5,3,0.41,5,5,2,0
male,24,23,1,10,25,20,10,20,15,7,4,7,2,2,2,10,20,35,20,0,15,7,7,5,5,4,3,0.51,5,5,3,0
male,24,26,1,10,20,15,20,20,15,6,6,6,6,6,6,10,20,35,20,0,15,7,8,7,7,4,7,0.6,5,7,5,1
male,24,27,1,10,20,20,10,20,20,8,8,8,8,8,8,10,20,35,20,0,15,6,8,8,7,6,2,0.31,5,6,6,0
male,24,28,1,10,10,20,20,20,20,7,7,7,8,7,7,10,20,35,20,0,15,8,7,6,7,6,6,0.55,5,7,5,1
male,24,25,1,20,20,20,20,10,10,7,10,10,10,8,10,10,20,35,20,0,15,6,7,6,7,5,4,0.56,5,6,4,0
male,24,35,1,10,32,20,12,11,15,5,7,9,6,7,5,10,20,35,20,0,15,6,7,5,7,6,4,0.83,5,6,5,0
male,24,32,1,30,30,30,5,0,5,4,0,8,7,7,6,10,20,35,20,0,15,7,8,9,8,8,5,0.76,5,7,5,1
male,24,30,1,20,25,15,15,15,10,6,6,6,4,6,1,10,20,35,20,0,15,7,7,6,5,4,3,0.33,5,5,3,0
male,24,22,1,15,20,20,20,5,20,10,8,6,7,10,5,10,20,35,20,0,15,8,6,8,7,7,5,0.44,5,8,2,1
male,24,23,1,15,15,20,15,15,20,7,9,7,6,7,5,10,20,35,20,0,15,7,7,6,6,7,3,0.55,5,5,4,0
male,24,23,1,15,15,20,15,20,15,8,10,10,5,10,8,10,20,35,20,0,15,8,9,7,8,5,4,0.31,5,7,6,0
male,24,27,1,25,15,20,20,20,0,9,9,8,10,8,7,10,20,35,20,0,15,6,5,7,6,6,4,0.39,5,5,3,0
male,24,23,1,15,21,18,18,10,18,7,7,6,6,4,5,10,20,35,20,0,15,6,8,7,6,5,3,0.52,5,5,4,0
male,24,25,1,15,3,50,20,2,10,9,7,8,7,6,7,10,20,35,20,0,15,8,7,7,9,8,4,0.39,5,7,5,0
male,24,29,1,10,20,20,20,20,10,8,9,10,9,8,9,10,20,35,20,0,15,8,7,6,6,8,2,0.72,5,6,4,0
male,24,29,1,14,20,18,24,18,6,7,7,7,7,7,6,10,20,35,20,0,15,8,8,7,7,6,4,0.09,5,7,4,0
male,25,34,1,10,10,30,20,10,20,5,5,6,10,7,,15,10,30,10,5,30,8,10,8,8,8,7,0.63,5,8,5,1
male,25,22,1,15,20,20,20,15,10,6,7,7,6,7,7,15,10,30,10,5,30,7,10,8,7,5,4,0.56,5,7,5,0
male,25,23,1,10,25,20,10,20,15,7,10,10,6,10,6,15,10,30,10,5,30,7,10,8,8,8,3,0.59,5,7,5,1
male,25,26,1,10,20,15,20,20,15,5,5,5,5,5,5,15,10,30,10,5,30,7,10,7,7,7,5,0.8,5,7,5,0
male,25,27,1,10,20,20,10,20,20,8,8,8,8,8,8,15,10,30,10,5,30,7,10,7,7,7,5,0.34,5,7,5,1
male,25,28,1,10,10,20,20,20,20,6,9,8,8,8,7,15,10,30,10,5,30,8,10,8,6,8,5,0.6,5,8,5,0
male,25,25,1,20,20,20,20,10,10,6,10,10,8,8,8,15,10,30,10,5,30,7,10,8,8,7,5,0.66,5,8,5,1
male,25,35,1,10,32,20,12,11,15,4,8,8,9,6,8,15,10,30,10,5,30,7,10,8,7,7,5,0.81,5,8,5,0
male,25,32,1,30,30,30,5,0,5,5,5,9,6,5,5,15,10,30,10,5,30,7,10,8,8,6,7,0.65,5,8,5,0
male,25,30,1,20,25,15,15,15,10,6,8,7,5,6,2,15,10,30,10,5,30,7,10,8,8,7,4,0.59,5,7,5,0
male,25,22,1,15,20,20,20,5,20,6,7,7,7,5,7,15,10,30,10,5,30,7,10,8,8,7,8,0.73,5,7,5,1
male,25,23,1,15,15,20,15,15,20,2,4,7,8,8,4,15,10,30,10,5,30,7,10,8,8,7,8,0.27,5,6,6,0
male,25,23,1,15,15,20,15,20,15,5,10,10,10,10,10,15,10,30,10,5,30,7,10,7,6,6,7,0.3,5,5,5,0
male,25,27,1,25,15,20,20,20,0,8,10,10,8,8,6,15,10,30,10,5,30,8,10,8,6,8,3,0.58,5,5,5,0
male,25,23,1,15,21,18,18,10,18,6,7,7,5,6,7,15,10,30,10,5,30,7,10,8,6,8,3,0.4,5,5,5,1
male,25,25,1,15,3,50,20,2,10,6,7,8,8,8,,15,10,30,10,5,30,10,10,8,7,8,5,0.62,5,7,5,1
male,25,29,1,10,20,20,20,20,10,7,9,9,7,9,7,15,10,30,10,5,30,9,10,8,6,8,3,0.6,5,8,5,1
male,25,29,1,14,20,18,24,18,6,7,7,7,6,7,6,15,10,30,10,5,30,7,10,8,7,7,3,0.34,5,8,5,0
male,28,34,6,10,10,30,20,10,20,5,5,6,7,6,,20,20,15,15,5,25,6,6,8,8,7,3,0.53,6,7,6,1
male,28,22,6,15,20,20,20,15,10,8,9,8,9,9,8,20,20,15,15,5,25,6,7,8,6,9,8,0.76,6,5,3,0
male,28,23,6,10,25,20,10,20,15,2,2,5,2,,8,20,20,15,15,5,25,5,5,7,4,6,,0.79,6,4,2,0
male,28,26,6,10,20,15,20,20,15,4,4,4,4,4,4,20,20,15,15,5,25,5,8,9,8,6,,0.54,6,5,2,0
male,28,27,6,10,20,20,10,20,20,6,,8,8,8,8,20,20,15,15,5,25,6,8,8,6,9,,0.17,6,5,2,0
male,28,28,6,10,10,20,20,20,20,6,6,7,6,7,6,20,20,15,15,5,25,5,5,8,5,10,5,0.67,6,4,2,0
male,28,25,6,20,20,20,20,10,10,7,8,8,9,8,6,20,20,15,15,5,25,6,8,9,8,6,7,0.76,6,5,5,0
male,28,35,6,10,32,20,12,11,15,4,7,8,4,8,6,20,20,15,15,5,25,7,8,9,8,8,,0.62,6,5,3,0
male,28,32,6,30,30,30,5,0,5,4,4,5,4,9,4,20,20,15,15,5,25,8,6,7,6,8,,0.61,6,5,2,0
male,28,30,6,20,25,15,15,15,10,5,5,5,7,5,3,20,20,15,15,5,25,6,8,8,8,8,,0.54,6,6,4,0
male,28,22,6,15,20,20,20,5,20,8,7,7,7,7,8,20,20,15,15,5,25,7,8,9,8,7,8,0.5,6,8,6,1
male,28,23,6,15,15,20,15,15,20,4,3,6,7,5,2,20,20,15,15,5,25,7,8,8,7,9,,0.52,6,7,4,0
male,28,23,6,15,15,20,15,20,15,4,10,10,10,10,8,20,20,15,15,5,25,6,8,8,7,6,6,0.52,6,6,5,0
male,28,27,6,25,15,20,20,20,0,7,10,10,10,7,6,20,20,15,15,5,25,5,7,8,5,9,6,0.36,6,6,6,0
male,28,23,6,15,21,18,18,10,18,6,6,6,7,8,7,20,20,15,15,5,25,5,6,8,4,,,0.5,6,5,6,0
male,28,25,6,15,3,50,20,2,10,6,7,8,8,8,,20,20,15,15,5,25,8,8,8,7,8,,0.61,6,6,4,1
male,28,29,6,10,20,20,20,20,10,6,9,9,8,8,5,20,20,15,15,5,25,9,,8,8,7,5,0.75,6,7,6,1
male,28,29,6,14,20,18,24,18,6,7,7,7,6,6,6,20,20,15,15,5,25,5,7,8,7,8,8,0.31,6,5,6,0
male,27,34,1,10,10,30,20,10,20,2,8,8,,,,20,20,20,20,10,10,3,4,8,8,6,4,0.43,9,5,5,0
male,27,22,1,15,20,20,20,15,10,4,6,7,4,5,2,20,20,20,20,10,10,6,7,7,5,6,5,0.29,9,5,5,0
male,27,23,1,10,25,20,10,20,15,5,5,9,,9,,20,20,20,20,10,10,4,4,5,2,2,3,0.56,9,3,3,0
male,27,26,1,10,20,15,20,20,15,6,6,6,6,6,6,20,20,20,20,10,10,3,6,5,5,3,7,0.4,9,5,4,0
male,27,27,1,10,20,20,10,20,20,7,9,8,8,9,8,20,20,20,20,10,10,5,5,6,3,5,5,0.07,9,4,4,0
male,27,28,1,10,10,20,20,20,20,4,9,9,6,7,5,20,20,20,20,10,10,4,4,7,6,8,3,0.46,9,4,2,0
male,27,25,1,20,20,20,20,10,10,6,10,9,8,8,7,20,20,20,20,10,10,5,6,5,5,5,3,0.61,9,5,4,0
male,27,35,1,10,32,20,12,11,15,4,8,6,8,7,8,20,20,20,20,10,10,3,7,6,7,5,8,0.4,9,6,4,0
male,27,32,1,30,30,30,5,0,5,3,5,5,4,5,4,20,20,20,20,10,10,2,6,6,5,5,3,0.43,9,5,5,0
male,27,30,1,20,25,15,15,15,10,6,4,6,2,6,1,20,20,20,20,10,10,3,8,7,6,7,6,0.26,9,6,3,0
male,27,22,1,15,20,20,20,5,20,4,5,5,5,5,,20,20,20,20,10,10,5,6,7,4,7,3,0.18,9,4,3,0
male,27,23,1,15,15,20,15,15,20,2,4,7,7,7,3,20,20,20,20,10,10,7,6,7,5,5,4,0.35,9,5,5,0
male,27,23,1,15,15,20,15,20,15,2,10,10,10,10,7,20,20,20,20,10,10,6,6,7,5,5,4,0.14,9,4,3,0
male,27,27,1,25,15,20,20,20,0,7,10,10,9,9,6,20,20,20,20,10,10,7,7,6,6,8,7,0.08,9,7,3,0
male,27,23,1,15,21,18,18,10,18,6,9,7,6,6,8,20,20,20,20,10,10,3,8,5,4,5,7,0.74,9,6,5,0
male,27,25,1,15,3,50,20,2,10,5,8,8,7,7,,20,20,20,20,10,10,8,7,8,5,6,6,0.26,9,7,5,0
male,27,29,1,10,20,20,20,20,10,6,7,8,7,8,5,20,20,20,20,10,10,7,6,6,3,4,4,0.5,9,4,4,0
male,27,29,1,14,20,18,24,18,6,7,7,7,7,7,7,20,20,20,20,10,10,5,7,7,5,5,5,-0.03,9,4,4,0
female,20,22,1,40,15,10,20,5,10,9,9,9,9,9,9,15,15,20,25,10,15,7,7,7,9,7,8,-0.29,4,8,8,1
female,20,18,1,50,10,20,5,5,10,9,7,7,6,4,5,15,15,20,25,10,15,4,8,7,4,9,3,-0.37,4,4,5,0
female,20,22,1,40,10,10,10,10,20,6,7,7,4,4,5,15,15,20,25,10,15,5,1,6,2,8,1,0.26,4,1,2,0
female,20,21,1,20,15,20,15,12,18,9,8,9,9,8,7,15,15,20,25,10,15,7,7,8,8,7,8,0.34,4,8,5,1
female,20,22,1,25,40,15,10,5,5,7,8,7,6,6,6,15,15,20,25,10,15,5,7,9,6,8,7,0.3,4,8,5,1
female,20,22,1,25,25,25,15,5,5,10,7,9,10,8,10,15,15,20,25,10,15,10,6,7,8,8,8,-0.24,4,8,8,1
female,20,21,1,40,15,10,20,10,5,10,9,8,9,9,7,15,15,20,25,10,15,9,10,8,8,7,9,0.44,4,9,9,1
female,20,24,1,40,20,20,20,10,10,9,8,9,10,8,8,15,15,20,25,10,15,7,7,6,7,6,7,0.31,4,7,7,1
female,20,20,1,80,10,10,,,,5,5,5,2,1,2,15,15,20,25,10,15,8,8,8,8,8,8,0.19,4,7,5,0
female,20,19,1,25,10,20,20,10,15,5,5,5,5,5,5,15,15,20,25,10,15,2,7,6,2,5,1,0.35,4,2,5,0
female,21,22,8,40,15,10,20,5,10,10,10,10,10,10,10,15,15,25,25,15,5,8,10,9,10,5,5,0.08,7,8,1,0
female,21,18,8,50,10,20,5,5,10,6,5,5,4,4,5,15,15,25,25,15,5,5,9,6,5,5,2,-0.22,7,4,6,0
female,21,22,8,40,10,10,10,10,20,7,6,7,5,5,8,15,15,25,25,15,5,5,9,8,1,10,1,0.85,7,1,4,0
female,21,21,8,20,15,20,15,12,18,8,8,7,7,7,6,15,15,25,25,15,5,10,9,10,10,10,7,0.76,7,9,2,1
female,21,22,8,25,40,15,10,5,5,6,8,9,9,8,6,15,15,25,25,15,5,6,9,8,7,7,6,0.44,7,7,7,1
female,21,22,8,25,25,25,15,5,5,5,5,5,5,5,5,15,15,25,25,15,5,9,9,8,10,7,8,-0.28,7,9,7,1
female,21,21,8,40,15,10,20,10,5,7,9,9,8,8,8,15,15,25,25,15,5,6,10,9,8,7,4,-0.09,7,6,8,1
female,21,23,8,40,20,20,20,5,5,7,8,8,7,7,7,15,15,25,25,15,5,6,9,7,8,7,9,0.32,7,9,8,0
female,21,20,8,80,10,10,5,5,5,3,3,5,6,1,1,15,15,25,25,15,5,9,9,8,6,5,5,-0.11,7,7,7,0
female,21,19,8,25,10,20,20,10,15,5,5,5,5,5,5,15,15,25,25,15,5,4,9,8,3,6,2,0.45,7,3,5,0
female,20,22,4,40,15,10,20,5,10,6,10,7,7,7,7,20,20,20,20,10,10,7,6,6,7,4,4,0.48,6,6,6,0
female,20,18,4,50,10,20,5,5,10,4,6,6,5,4,5,20,20,20,20,10,10,8,7,6,6,5,4,0.13,6,7,7,0
female,20,22,4,40,10,10,10,10,20,5,6,8,7,7,7,20,20,20,20,10,10,4,3,4,2,9,3,-0.04,6,2,2,0
female,20,21,4,20,15,20,15,12,18,5,8,8,6,7,5,20,20,20,20,10,10,7,5,5,6,5,3,-0.1,6,5,4,0
female,20,22,4,25,40,15,10,5,5,6,7,7,6,7,7,20,20,20,20,10,10,5,6,5,5,5,7,0.6,6,6,5,0
female,20,22,4,25,25,25,15,5,5,5,7,7,2,5,2,20,20,20,20,10,10,2,3,2,2,6,2,0.05,6,2,1,0
female,20,21,4,40,15,10,20,10,5,7,9,9,8,8,7,20,20,20,20,10,10,8,6,7,8,7,5,0.34,6,8,8,1
female,20,,4,40,20,20,20,,,6,9,8,7,,,20,20,20,20,10,10,5,6,5,4,6,3,0.26,6,5,5,0
female,20,20,4,80,10,10,,,,1,1,6,2,5,1,20,20,20,20,10,10,7,8,7,5,6,6,-0.06,6,7,6,0
female,20,19,4,25,10,20,20,10,15,5,5,5,5,5,5,20,20,20,20,10,10,5,6,4,5,3,3,0.13,6,5,6,0
female,21,22,7,40,15,10,20,5,10,10,10,10,10,10,10,20,10,30,20,15,5,10,10,10,10,10,10,-0.05,3,10,1,0
female,21,18,7,50,10,20,5,5,10,4,5,4,4,5,4,20,10,30,20,15,5,6,10,10,7,6,5,0.07,3,5,8,0
female,21,22,7,40,10,10,10,10,20,6,2,4,4,4,6,20,10,30,20,15,5,2,10,10,2,10,2,0.58,3,2,6,0
female,21,21,7,20,15,20,15,12,18,10,10,9,10,9,10,20,10,30,20,15,5,10,10,10,10,10,10,0.71,3,10,10,1
female,21,22,7,25,40,15,10,5,5,5,7,6,6,6,5,20,10,30,20,15,5,6,10,10,8,10,6,0.4,3,8,8,0
female,21,22,7,25,25,25,15,5,5,7,3,7,10,7,8,20,10,30,20,15,5,8,5,9,9,10,8,-0.09,3,7,7,1
female,21,21,7,40,15,10,20,10,5,9,7,6,10,8,7,20,10,30,20,15,5,9,10,9,8,8,7,-0.13,3,8,8,1
female,21,,7,40,20,20,20,,,8,8,8,7,6,10,20,10,30,20,15,5,6,10,8,8,10,5,0.45,3,6,8,0
female,21,20,7,80,10,10,,,,6,5,5,4,3,2,20,10,30,20,15,5,6,9,9,9,9,5,0.49,3,6,8,0
female,21,19,7,25,10,20,20,10,15,,,,,,,20,10,30,20,15,5,,,,,,,0.3,3,,,0
female,21,22,1,40,15,10,20,5,10,10,10,10,10,10,10,15,15,25,25,20,0,10,10,10,10,10,10,0.08,7,10,10,1
female,21,18,1,50,10,20,5,5,10,6,5,5,4,4,6,15,15,25,25,20,0,7,10,8,8,8,6,-0.41,7,8,7,0
female,21,22,1,40,10,10,10,10,20,5,4,3,2,5,4,15,15,25,25,20,0,4,4,8,2,10,0,0.68,7,3,5,0
female,21,21,1,20,15,20,15,12,18,10,10,10,10,10,10,15,15,25,25,20,0,10,8,8,9,8,8,0.62,7,10,10,1
female,21,22,1,25,40,15,10,5,5,7,6,8,9,7,7,15,15,25,25,20,0,6,9,10,7,9,4,0.33,7,7,6,0
female,21,22,1,25,25,25,15,5,5,7,7,7,7,5,5,15,15,25,25,20,0,8,6,6,7,5,6,-0.42,7,7,6,1
female,21,21,1,40,15,10,20,10,5,7,7,7,7,8,6,15,15,25,25,20,0,7,8,8,6,6,3,-0.31,7,6,3,0
female,21,,1,40,20,20,20,,,7,,8,8,8,8,15,15,25,25,20,0,6,10,6,9,6,4,0.07,7,8,7,1
female,21,20,1,80,10,10,,,,3,7,2,1,1,1,15,15,25,25,20,0,10,7,7,7,6,5,-0.4,7,8,7,0
female,21,19,1,25,10,20,20,10,15,5,5,5,5,5,5,15,15,25,25,20,0,4,8,7,3,7,0,0.54,7,5,6,0
female,21,22,10,40,15,10,20,5,10,10,10,10,10,10,10,20,10,20,20,20,10,10,10,10,10,10,10,0.12,6,8,1,0
female,21,18,10,50,10,20,5,5,10,6,6,5,6,5,6,20,10,20,20,20,10,7,10,8,7,8,4,0.05,6,7,2,0
female,21,22,10,40,10,10,10,10,20,8,7,6,5,5,5,20,10,20,20,20,10,4,8,7,5,9,3,0.33,6,2,1,0
female,21,21,10,20,15,20,15,12,18,10,5,6,10,10,10,20,10,20,20,20,10,10,10,10,10,10,10,0.47,6,10,9,1
female,21,22,10,25,40,15,10,5,5,7,7,7,7,7,8,20,10,20,20,20,10,6,10,9,7,8,6,0.3,6,7,4,0
female,21,22,10,25,25,25,15,5,5,7,7,8,8,10,6,20,10,20,20,20,10,8,6,7,6,8,5,0,6,7,2,0
female,21,21,10,40,15,10,20,10,5,8,8,9,9,7,7,20,10,20,20,20,10,7,8,6,6,6,6,-0.5,6,8,1,0
female,21,,10,40,20,20,20,,,8,9,10,9,5,9,20,10,20,20,20,10,7,7,6,7,9,5,-0.03,6,4,1,0
female,21,20,10,80,10,10,,,,6,6,6,3,8,2,20,10,20,20,20,10,5,10,8,5,8,4,0.11,6,6,1,0
female,21,19,10,25,10,20,20,10,15,,,,,,,20,10,20,20,20,10,,,,,,,-0.17,6,,,0
female,19,22,2,40,15,10,20,5,10,9,9,8,7,8,7,50,15,10,10,10,5,3,8,5,5,5,,0.06,4,5,7,0
female,19,18,2,50,10,20,5,5,10,6,4,5,6,7,7,50,15,10,10,10,5,,6,7,8,9,4,-0.33,4,5,7,0
female,19,22,2,40,10,10,10,10,20,9,8,4,5,3,2,50,15,10,10,10,5,4,9,8,,8,,0.69,4,4,7,0
female,19,21,2,20,15,20,15,12,18,8,8,6,6,6,7,50,15,10,10,10,5,6,8,8,9,8,6,0.77,4,7,8,1
female,19,22,2,25,40,15,10,5,5,6,9,8,9,7,7,50,15,10,10,10,5,5,4,8,7,6,,0.47,4,4,7,0
female,19,22,2,25,25,25,15,5,5,9,8,8,6,7,3,50,15,10,10,10,5,8,10,9,10,8,7,-0.24,4,8,9,1
female,19,21,2,40,15,10,20,10,5,9,8,9,7,8,8,50,15,10,10,10,5,5,7,,,,,0.1,4,5,7,1
female,19,,2,40,20,20,20,,,10,10,10,10,9,,50,15,10,10,10,5,7,9,9,,0,6,0.1,4,8,10,1
female,19,20,2,80,10,10,,,,7,6,6,6,6,6,50,15,10,10,10,5,6,9,8,9,7,,-0.01,4,8,7,1
female,19,19,2,25,10,20,20,10,15,6,6,6,6,6,6,50,15,10,10,10,5,2,7,6,2,,1,0.48,4,3,7,0
female,20,22,4,40,15,10,20,5,10,6,7,7,7,7,7,10,10,35,35,8,2,7,8,7,8,8,5,0.4,3,6,8,1
female,20,18,4,50,10,20,5,5,10,9,6,8,5,7,4,10,10,35,35,8,2,5,8,6,2,2,2,-0.31,3,4,6,0
female,20,22,4,40,10,10,10,10,20,7,5,6,6,8,7,10,10,35,35,8,2,2,1,4,1,6,0,0.64,3,1,8,0
female,20,21,4,20,15,20,15,12,18,9,8,7,8,7,7,10,10,35,35,8,2,6,8,8,6,8,5,0.53,3,5,7,1
female,20,22,4,25,40,15,10,5,5,7,7,7,7,6,8,10,10,35,35,8,2,8,10,8,7,8,6,0.69,3,7,8,0
female,20,22,4,25,25,25,15,5,5,8,5,7,8,5,6,10,10,35,35,8,2,9,4,5,2,2,1,-0.36,3,2,7,0
female,20,21,4,40,15,10,20,10,5,8,8,10,10,8,7,10,10,35,35,8,2,8,7,8,6,5,2,0,3,6,5,1
female,20,,4,40,20,20,20,,,9,8,8,10,9,8,10,10,35,35,8,2,5,7,2,2,4,2,0.36,3,4,8,0
female,20,20,4,80,10,10,,,,9,6,8,6,6,6,10,10,35,35,8,2,9,9,9,8,10,2,-0.23,3,9,5,1
female,20,19,4,25,10,20,20,10,15,6,6,7,6,6,2,10,10,35,35,8,2,7,8,6,5,7,2,0.54,3,5,5,0
female,21,22,1,40,15,10,20,5,10,6,9,8,7,6,6,35,15,5,30,15,0,8,10,10,7,7,8,0.04,2,9,1,0
female,21,18,1,50,10,20,5,5,10,5,4,5,4,5,4,35,15,5,30,15,0,9,10,7,5,10,9,-0.28,2,9,1,0
female,21,22,1,40,10,10,10,10,20,2,7,9,6,7,7,35,15,5,30,15,0,4,6,7,6,6,1,0.83,2,5,10,1
female,21,21,1,20,15,20,15,12,18,4,6,6,5,4,2,35,15,5,30,15,0,6,10,10,8,8,4,0.72,2,8,1,0
female,21,22,1,25,40,15,10,5,5,4,8,7,6,6,5,35,15,5,30,15,0,8,7,10,7,10,9,0.14,2,9,1,0
female,21,22,1,25,25,25,15,5,5,5,8,7,0,5,0,35,15,5,30,15,0,4,4,2,1,1,1,-0.36,2,1,1,0
female,21,21,1,40,15,10,20,10,5,6,9,7,7,8,7,35,15,5,30,15,0,9,10,10,5,7,4,-0.15,2,9,1,0
female,21,,1,40,20,20,20,,,7,8,10,6,5,6,35,15,5,30,15,0,7,6,7,8,10,7,0.12,2,7,1,0
female,21,20,1,80,10,10,,,,2,1,3,1,1,1,35,15,5,30,15,0,6,10,5,2,2,4,-0.23,2,7,1,0
female,21,19,1,25,10,20,20,10,15,7,5,10,6,7,2,35,15,5,30,15,0,7,10,10,8,10,1,0.52,2,9,1,0
male,22,20,1,15,15,20,25,10,15,7,7,7,9,7,8,40,15,10,20,5,10,9,9,9,9,9,9,-0.29,6,9,7,1
male,22,21,1,15,15,25,25,15,5,8,10,9,10,5,5,40,15,10,20,5,10,10,10,10,10,10,10,0.08,6,10,1,0
male,22,20,1,20,20,20,20,10,10,7,6,6,7,4,4,40,15,10,20,5,10,6,10,7,7,7,7,0.48,6,8,4,0
male,22,21,1,20,10,30,20,15,5,10,10,10,10,10,10,40,15,10,20,5,10,10,10,10,10,10,10,-0.05,6,10,1,0
male,22,21,1,15,15,25,25,20,0,10,10,10,10,10,10,40,15,10,20,5,10,10,10,10,10,10,10,0.08,6,10,10,1
male,22,21,1,20,10,20,20,20,10,10,10,10,10,10,10,40,15,10,20,5,10,10,10,10,10,10,10,0.12,6,10,1,0
male,22,19,1,50,15,10,10,10,5,3,8,5,5,5,,40,15,10,20,5,10,9,9,8,7,8,7,0.06,6,8,6,0
male,22,20,1,10,10,35,35,8,2,7,8,7,8,8,5,40,15,10,20,5,10,6,7,7,7,7,7,0.4,6,8,9,1
male,22,21,1,35,15,5,30,15,0,8,10,10,7,7,8,40,15,10,20,5,10,6,9,8,7,6,6,0.04,6,7,7,0
male,22,,1,,,,,,,,,,,,,40,15,10,20,5,10,6,10,8,8,8,8,-0.12,6,8,4,0
male,18,20,5,15,15,20,25,10,15,4,8,7,4,9,3,50,10,20,5,5,10,9,7,7,6,4,5,-0.37,5,8,2,0
male,18,21,5,15,15,25,25,15,5,5,9,6,5,5,2,50,10,20,5,5,10,6,5,5,4,4,5,-0.22,5,4,2,0
male,18,20,5,20,20,20,20,10,10,8,7,6,6,5,4,50,10,20,5,5,10,4,6,6,5,4,5,0.13,5,4,1,0
male,18,21,5,20,10,30,20,15,5,6,10,10,7,6,5,50,10,20,5,5,10,4,5,4,4,5,4,0.07,5,4,2,0
male,18,21,5,15,15,25,25,20,0,7,10,8,8,8,6,50,10,20,5,5,10,6,5,5,4,4,6,-0.41,5,4,2,0
male,18,21,5,20,10,20,20,20,10,7,10,8,7,8,4,50,10,20,5,5,10,6,6,5,6,5,6,0.05,5,6,2,0
male,18,19,5,50,15,10,10,10,5,,6,7,8,9,4,50,10,20,5,5,10,6,4,5,6,7,7,-0.33,5,5,2,0
male,18,20,5,10,10,35,35,8,2,5,8,6,2,2,2,50,10,20,5,5,10,9,6,8,5,7,4,-0.31,5,5,8,0
male,18,21,5,35,15,5,30,15,0,9,10,7,5,10,9,50,10,20,5,5,10,5,4,5,4,5,4,-0.28,5,3,1,0
male,18,,5,,,,,,,,,,,,,50,10,20,5,5,10,4,5,5,4,5,5,-0.29,5,4,1,0
male,22,20,1,15,15,20,25,10,15,5,1,6,2,8,1,40,10,10,10,10,20,6,7,7,4,4,5,0.26,6,6,6,0
male,22,21,1,15,15,25,25,15,5,5,9,8,1,10,1,40,10,10,10,10,20,7,6,7,5,5,8,0.85,6,8,8,1
male,22,20,1,20,20,20,20,10,10,4,3,4,2,9,3,40,10,10,10,10,20,5,6,8,7,7,7,-0.04,6,7,2,0
male,22,21,1,20,10,30,20,15,5,2,10,10,2,10,2,40,10,10,10,10,20,6,2,4,4,4,6,0.58,6,6,6,0
male,22,21,1,15,15,25,25,20,0,4,4,8,2,10,0,40,10,10,10,10,20,5,4,3,2,5,4,0.68,6,7,7,1
male,22,21,1,20,10,20,20,20,10,4,8,7,5,9,3,40,10,10,10,10,20,8,7,6,5,5,5,0.33,6,7,8,0
male,22,19,1,50,15,10,10,10,5,4,9,8,,8,,40,10,10,10,10,20,9,8,4,5,3,2,0.69,6,7,7,0
male,22,20,1,10,10,35,35,8,2,2,1,4,1,6,0,40,10,10,10,10,20,7,5,6,6,8,7,0.64,6,8,8,0
male,22,21,1,35,15,5,30,15,0,4,6,7,6,6,1,40,10,10,10,10,20,2,7,9,6,7,7,0.83,6,7,7,1
male,22,,1,,,,,,,,,,,,,40,10,10,10,10,20,6,7,7,6,7,7,-0.05,6,7,7,0
male,21,20,1,15,15,20,25,10,15,7,7,8,8,7,8,20,15,20,15,12,18,9,8,9,9,8,7,0.34,6,8,8,1
male,21,21,1,15,15,25,25,15,5,10,9,10,10,10,7,20,15,20,15,12,18,8,8,7,7,7,6,0.76,6,7,5,1
male,21,20,1,20,20,20,20,10,10,7,5,5,6,5,3,20,15,20,15,12,18,5,8,8,6,7,5,-0.1,6,5,7,0
